USGS	13309220	1973-11-08	666	A
USGS	13309220	1973-11-09	725	A
USGS	13309220	1973-11-10	1110	A
USGS	13309220	1973-11-11	1580	A
USGS	13309220	1973-11-12	3240	A
USGS	13309220	1973-11-13	3180	A
USGS	13309220	1973-11-14	2170	A
USGS	13309220	1973-11-15	1690	A
USGS	13309220	1973-11-16	1470	A
USGS	13309220	1973-11-17	1340	A
USGS	13309220	1973-11-18	1230	A
USGS	13309220	1973-11-19	1140	A
USGS	13309220	1973-11-20	982	A
USGS	13309220	1973-11-21	986	A
USGS	13309220	1973-11-22	961	A
USGS	13309220	1973-11-23	944	A
USGS	13309220	1973-11-24	911	A
USGS	13309220	1973-11-25	841	A
USGS	13309220	1973-11-26	849	A
USGS	13309220	1973-11-27	854	A
USGS	13309220	1973-11-28	857	A
USGS	13309220	1973-11-29	873	A
USGS	13309220	1973-11-30	847	A
USGS	13309220	1973-12-01	846	A
USGS	13309220	1973-12-02	825	A
USGS	13309220	1973-12-03	762	A
USGS	13309220	1973-12-04	775	A
USGS	13309220	1973-12-05	662	A
USGS	13309220	1973-12-06	797	A
USGS	13309220	1973-12-07	833	A
USGS	13309220	1973-12-08	787	A
USGS	13309220	1973-12-09	566	A
USGS	13309220	1973-12-10	608	A
USGS	13309220	1973-12-11	772	A
USGS	13309220	1973-12-12	789	A
USGS	13309220	1973-12-13	766	A
USGS	13309220	1973-12-14	727	A
USGS	13309220	1973-12-15	713	A
USGS	13309220	1973-12-16	725	A
USGS	13309220	1973-12-17	798	A
USGS	13309220	1973-12-18	766	A
USGS	13309220	1973-12-19	670	A
USGS	13309220	1973-12-20	650	A
USGS	13309220	1973-12-21	777	A
USGS	13309220	1973-12-22	760	A
USGS	13309220	1973-12-23	725	A
USGS	13309220	1973-12-24	668	A
USGS	13309220	1973-12-25	677	A
USGS	13309220	1973-12-26	521	A
USGS	13309220	1973-12-27	663	A
USGS	13309220	1973-12-28	696	A
USGS	13309220	1973-12-29	656	A
USGS	13309220	1973-12-30	657	A
USGS	13309220	1973-12-31	586	A
USGS	13309220	1974-01-01	390	A
USGS	13309220	1974-01-02	360	A
USGS	13309220	1974-01-03	420	A
USGS	13309220	1974-01-04	490	A
USGS	13309220	1974-01-05	520	A
USGS	13309220	1974-01-06	540	A
USGS	13309220	1974-01-07	550	A
USGS	13309220	1974-01-08	540	A
USGS	13309220	1974-01-09	540	A
USGS	13309220	1974-01-10	540	A
USGS	13309220	1974-01-11	553	A
USGS	13309220	1974-01-12	569	A
